ID,Label
353,Health
354,Health
355,Politics
356,Health
357,Health
358,Education
359,Finance
360,Food
361,Food
362,Finance
363,Health
364,Health
365,Science
366,Food
367,Education
368,Health
369,Health
370,Health
371,Education
372,Health
373,Education
374,Education
375,Education
376,Politics
377,Food
378,Education
379,Health
380,Education
381,Education
382,Health
383,Education
384,Finance
385,Health
386,Education
387,Politics
388,Education
389,Food
390,Food
391,Health
392,Education
393,Education
394,Finance
395,Health
396,Food
397,Health
398,Food
399,Finance
400,Health
401,Food
402,Science
403,Health
404,Education
405,Health
406,Health
407,Finance
408,Health
409,Health
410,Education
411,Health
412,Science
413,Food
414,Education
415,Food
416,Health
417,Politics
418,Education
419,Education
420,Education
421,Health
422,Health
423,Education
424,Health
425,Health
426,Food
427,Education
428,Food
429,Education
430,Finance
431,Politics
432,Food
433,Education
434,Food
435,Health
436,Food
437,Health
438,Education
439,Food
440,Finance
441,Education
442,Education
443,Finance
444,Education
445,Education
446,Health
447,Finance
448,Health
449,Food
450,Education
451,Education
452,Education
453,Health
454,Food
455,Education
456,Politics
457,Education
458,Finance
459,Education
460,Finance
461,Education
462,Health
463,Health
464,Health
465,Food
466,Education
467,Food
468,Finance
469,Food
470,Science
471,Health
472,Food
473,Health
474,Finance
475,Health
476,Food
477,Education
478,Science
479,Education
480,Health
481,Food
482,Education
483,Science
484,Politics
485,Science
486,Finance
487,Education
488,Food
489,Finance
490,Politics
491,Health
492,Education
493,Health
494,Education
495,Food
496,Finance
497,Finance
498,Food
499,Health
500,Health
501,Food
502,Education
503,Food
504,Health
505,Food
506,Food
507,Food
508,Food
509,Education
510,Finance
511,Education
512,Education
513,Education
514,Education
515,Politics
516,Health
517,Education
518,Food
519,Education
520,Food
521,Education
522,Education
523,Food
524,Health
525,Education
526,Education
527,Health
528,Finance
529,Food
530,Finance
531,Health
532,Food
533,Food
534,Food
535,Health
536,Health
537,Food
538,Health
539,Food
540,Food
541,Science
542,Health
543,Science
544,Health
545,Food
546,Finance
547,Food
548,Health
549,Science
550,Finance
551,Education
552,Education
553,Education
554,Health
555,Finance
556,Education
557,Food
558,Science
559,Education
560,Food
561,Health
562,Health
563,Finance
564,Health
565,Education
566,Health
567,Food
568,Education
569,Politics
570,Finance
571,Science
572,Food
573,Education
574,Education
575,Science
576,Food
577,Education
578,Finance
579,Food
580,Health
581,Education
582,Education
583,Food
584,Finance
585,Finance
586,Health
587,Politics
588,Food
589,Education
590,Politics
591,Finance
592,Politics
593,Food
594,Education
595,Food
596,Education
597,Food
598,Food
599,Education
600,Education
601,Education
602,Health
603,Finance
604,Finance
605,Science
606,Health
607,Health
608,Health
609,Education
610,Food
611,Health
612,Health
613,Education
614,Health
615,Food
616,Finance
617,Health
618,Education
619,Food
620,Finance
621,Health
622,Education
623,Health
624,Health
625,Finance
626,Education
627,Education
628,Health
629,Education
630,Health
631,Education
632,Education
633,Health
634,Finance
635,Education
636,Finance
637,Food
638,Finance
639,Health
640,Health
641,Education
642,Health
643,Food
644,Food
645,Health
646,Education
647,Education
648,Food
649,Education
650,Finance
651,Health
652,Science
653,Education
654,Politics
655,Science
656,Science
657,Food
658,Health
659,Science
660,Finance
661,Finance
662,Food
663,Science
664,Finance
665,Food
666,Food
667,Education
668,Science
669,Health
670,Food
671,Finance
672,Science
673,Food
674,Health
675,Finance
676,Science
677,Health
678,Health
679,Health
680,Finance
681,Health
682,Food
683,Education
684,Food
685,Finance
686,Education
687,Science
688,Health
689,Politics
690,Health
691,Food
692,Education
693,Food
694,Education
695,Education
696,Food
697,Health
698,Science
699,Food
700,Education
701,Food
702,Finance
703,Health
704,Science
705,Food
706,Education
707,Health
708,Health
709,Food
710,Education
711,Finance
712,Education
713,Science
714,Finance
715,Health
716,Education
717,Finance
718,Food
719,Finance
720,Food
721,Education
722,Education
723,Education
724,Health
725,Health
726,Health
727,Education
728,Health
729,Health
730,Education
731,Education
732,Finance
733,Education
734,Health
735,Finance
736,Science
737,Finance
738,Health
739,Politics
740,Finance
741,Finance
742,Education
743,Health
744,Politics
745,Education
746,Education
747,Food
748,Health
749,Finance
750,Health
751,Science
752,Education
753,Health
754,Food
755,Education
756,Finance
757,Education
758,Health
759,Finance
760,Science
761,Health
762,Education
763,Health
764,Sports
765,Finance
766,Science
767,Health
768,Health
769,Education
770,Politics
771,Health
772,Politics
773,Food
774,Finance
775,Food
776,Science
777,Finance
778,Finance
779,Food
780,Health
781,Food
782,Finance
783,Finance
784,Food
785,Science
786,Education
787,Finance
788,Finance
789,Finance
790,Health
791,Politics
792,Health
793,Health
794,Education
795,Politics
796,Food
797,Education
798,Food
799,Food
800,Education
801,Education
802,Health
803,Education
804,Health
805,Health
806,Politics
807,Food
808,Health
809,Education
810,Education
811,Science
812,Health
813,Health
814,Food
815,Science
816,Education
817,Finance
818,Health
819,Food
820,Health
821,Health
822,Finance
823,Food
824,Health
825,Health
826,Science
827,Health
828,Health
829,Health
830,Health
831,Education
832,Finance
833,Food
834,Health
835,Education
836,Science
837,Finance
838,Health
839,Food
840,Education
841,Health
842,Education
843,Health
844,Politics
845,Politics
846,Finance
847,Health
848,Education
849,Food
850,Health
851,Health
852,Food
853,Finance
854,Finance
855,Politics
856,Food
857,Health
858,Finance
859,Food
860,Health
861,Health
862,Health
863,Finance
864,Health
865,Education
866,Politics
867,Health
868,Finance
869,Food
870,Food
871,Education
872,Food
873,Health
874,Education
875,Health
876,Science
877,Food
878,Food
879,Education
880,Health
881,Finance
882,Politics
883,Education
884,Education
885,Finance
886,Politics
887,Science
888,Health
889,Education
890,Health
891,Food
892,Education
893,Health
894,Health
895,Education
896,Food
897,Health
898,Finance
899,Politics
900,Education
901,Education
902,Education
903,Health
904,Health
905,Health
906,Food
907,Politics
908,Education
909,Science
910,Health
911,Food
912,Education
913,Health
914,Education
915,Food
916,Health
917,Finance
918,Food
919,Science
920,Health
921,Food
922,Science
923,Finance
924,Education
925,Education
926,Politics
927,Health
928,Health
929,Health
930,Health
931,Politics
932,Health
933,Health
934,Food
935,Education
936,Science
937,Science
938,Health
939,Finance
940,Education
941,Education
942,Education
943,Finance
944,Health
945,Politics
946,Health
947,Education
948,Education
949,Politics
950,Health
951,Education
952,Education
953,Finance
954,Food
955,Science
956,Education
957,Food
958,Education
959,Education
960,Food
961,Education
962,Education
963,Health
964,Health
965,Education
966,Food
967,Science
968,Health
969,Education
970,Health
971,Finance
972,Food
973,Food
974,Food
975,Education
976,Education
977,Food
978,Science
979,Finance
980,Health
981,Health
982,Finance
983,Health
984,Health
985,Health
986,Health
987,Finance
988,Health
989,Finance
990,Health
991,Education
992,Science
993,Education
994,Education
995,Education
996,Food
997,Science
998,Finance
999,Science
1000,Science
1001,Health
1002,Health
1003,Science
1004,Politics
1005,Health
1006,Education
1007,Health
1008,Food
1009,Education
1010,Health
1011,Health
1012,Food
1013,Education
1014,Food
1015,Health
1016,Food
1017,Education
1018,Health
1019,Health
1020,Finance
1021,Education
1022,Health
1023,Health
1024,Food
1025,Health
1026,Education
1027,Education
1028,Finance
1029,Science
1030,Health
1031,Health
1032,Education
1033,Education
1034,Health
1035,Science
1036,Food
1037,Food
1038,Health
1039,Food
1040,Finance
1041,Food
1042,Health
1043,Food
1044,Science
1045,Food
1046,Education
1047,Health
1048,Food
1049,Politics
1050,Health
1051,Finance
1052,Education
1053,Food
1054,Education
1055,Finance
1056,Health
1057,Politics
1058,Food
1059,Science
1060,Education
1061,Education
1062,Education
1063,Education
1064,Politics
1065,Education
1066,Education
1067,Science
1068,Education
1069,Food
1070,Education
1071,Education
1072,Education
1073,Politics
1074,Finance
1075,Education
1076,Health
1077,Food
1078,Education
1079,Education
1080,Health
1081,Food
1082,Education
1083,Education
1084,Science
1085,Politics
1086,Education
1087,Education
1088,Health
1089,Politics
1090,Education
1091,Finance
1092,Education
1093,Education
1094,Politics
1095,Health
1096,Finance
1097,Food
1098,Science
1099,Education
1100,Health
1101,Food
1102,Education
1103,Science
1104,Finance
1105,Finance
1106,Education
1107,Science
1108,Finance
1109,Food
1110,Science
1111,Finance
1112,Food
1113,Food
1114,Food
1115,Education
1116,Health
1117,Health
1118,Finance
1119,Health
1120,Education
1121,Education
1122,Health
1123,Education
1124,Health
1125,Education
1126,Education
1127,Science
1128,Finance
1129,Education
1130,Science
1131,Politics
1132,Finance
1133,Education
1134,Health
1135,Finance
1136,Finance
1137,Health
1138,Science
1139,Finance
